time_lst,tas,ps,hurs,sfcWind,rsds,wind_dir,dir_norm,dif_hori,dir_hori
1/9/51 15:00,17.11087281,101677.0001,67.87896979,1.784688404,349.9449592,189,609.838394,147.5559872,202.388972
1/9/51 16:00,15.91894109,101701.3266,71.97675958,1.441937177,153.0285704,195,411.2983118,81.9674765,71.0610939
1/9/51 17:00,15.0551365,101735.7316,74.78888121,1.351042905,0.010218147,200,0,0.010218147,0
1/9/51 18:00,14.38924561,101700.0768,74.75992491,1.243767418,0.06164007,18,0,0.06164007,0
1/9/51 19:00,14.19500214,101700.929,70.97164988,1.057990071,0.037664319,18,0,0.037664319,0
1/9/51 20:00,14.09217529,101664.1626,65.73121886,0.85753486,0.026954232,47,0,0.026954232,0
1/9/51 21:00,13.56863142,101653.5743,65.78085104,0.761330322,0.070304774,76,0,0.070304774,0
1/9/51 22:00,13.28846805,101641.4367,65.74808305,0.762571484,0.028624895,91,0,0.028624895,0
1/9/51 23:00,12.81954446,101614.9385,62.51396582,0.762560969,0.04780757,174,0,0.04780757,0
1/10/51 0:00,12.3381706,101591.3925,65.74812798,1.057410674,0.035157341,213,0,0.035157341,0
1/10/51 1:00,11.8587866,101597.2503,66.81849095,1.249140644,0.014784571,171,0,0.014784571,0
1/10/51 2:00,11.77005893,101588.9249,66.81019826,1.348752383,0.994337441,39,0,0.994337441,0
1/10/51 3:00,11.76638343,101602.8739,64.58267823,1.350076657,0.072369075,222,0,0.072369075,0
1/10/51 4:00,11.76912059,101642.1438,63.5725557,1.250796124,0.037035707,236,0,0.037035707,0
1/10/51 5:00,12.14275506,101701.6449,58.29967751,1.150865845,0.078101754,184,0,0.078101754,0
1/10/51 6:00,13.09881547,101748.5795,64.59451205,0.958628966,0.001114951,147,0,0.001114951,0
1/10/51 7:00,14.09042946,101812.1251,65.7605689,0.85866707,0.094030871,177,0,0.094030871,0
1/10/51 8:00,16.00529347,101887.7623,54.87199035,0.858798247,204.4701512,201,412.577575,132.8517597,71.61839147
1/10/51 9:00,17.3894269,101942.9543,54.94230434,1.156675489,353.995475,191,610.8935394,150.5708389,203.4246361
1/10/51 10:00,19.54160914,101886.8194,54.86710194,1.356496485,476.0990301,15,713.9519581,150.9577654,325.1412647
1/10/51 11:00,21.11544427,101830.1351,52.70940987,1.702881626,552.4410061,357,765.7857358,144.666769,407.7742371
1/10/51 12:00,21.925531,101773.656,50.80902467,1.704423789,575.2821099,25,781.8187052,138.2575768,437.0245331
1/10/51 13:00,21.40432197,101737.2644,53.87212513,1.619952121,527.2279678,354,725.4755096,140.4880753,386.7398925
1/10/51 14:00,19.4333183,101700.2272,65.78894208,1.441490245,430.8357886,7,638.2206278,139.4517361,291.3840525
1/10/51 15:00,17.99090523,101789.3654,72.83521199,1.439733016,297.0761891,356,530.9620333,119.4075629,177.6686262
1/10/51 16:00,16.92304714,101864.7538,80.09524829,1.250370195,128.1495856,358,264.8986018,81.64047302,46.50911258
1/10/51 17:00,16.12317317,101905.2296,85.35382986,1.156930177,0.994625238,310,0,0.994625238,0
1/10/51 18:00,15.35579063,101903.13,85.97401936,0.961589398,0.065887761,348,0,0.065887761,0
1/10/51 19:00,14.56467973,101858.3386,86.77371715,0.85825993,0.018506996,353,0,0.018506996,0
1/10/51 20:00,14.08885406,101815.4238,85.84936587,0.859587305,1.999161534,0,0,1.999161534,0
1/10/51 21:00,13.6507929,101729.4756,82.70091287,0.960298054,0.095437814,353,0,0.095437814,0
1/10/51 22:00,13.71765425,101682.2681,77.56857971,1.15820742,0.089784849,100,0,0.089784849,0
1/10/51 23:00,13.91205114,101663.8682,73.79988834,1.251142307,0.094369705,78,0,0.094369705,0
1/11/51 0:00,13.81859362,101619.6373,71.068302,1.252103763,0.036189418,57,0,0.036189418,0
1/11/51 1:00,13.64744349,101581.694,69.064161,1.35370913,0.039236589,98,0,0.039236589,0
1/11/51 2:00,13.28174378,101560.1919,66.83893911,1.449640378,0.058806639,109,0,0.058806639,0
1/11/51 3:00,12.62934336,101559.8335,70.03853864,1.353293096,0.005831439,55,0,0.005831439,0
1/11/51 4:00,12.62501831,101561.6553,71.86041232,1.349159755,0.062343571,131,0,0.062343571,0
1/11/51 5:00,12.71308145,101578.5035,70.96507862,1.249075902,0.035664141,71,0,0.035664141,0
1/11/51 6:00,13.09848058,101603.2535,71.05854607,1.348693884,0.058792793,39,0,0.058792793,0
1/11/51 7:00,14.59190274,101670.0267,67.88697999,1.442246655,0.091378464,20,0,0.091378464,0
1/11/51 8:00,16.0189085,101735.7989,58.35786988,1.946709802,138.2836258,72,362.8732099,75.08743915,63.19618665
1/11/51 9:00,17.716333,101664.0505,51.71913715,1.531975956,250.414642,331,293.6226564,152.3632151,98.05142688
1/11/51 10:00,19.76906929,101649.0068,44.60345057,1.528570559,348.8407443,347,314.5074959,205.1887092,143.6520351
1/11/51 11:00,21.63917521,101541.038,40.15988272,1.151048086,397.2359616,41,284.3682184,245.3174194,151.9185422
1/11/51 12:00,23.01808374,101559.7861,34.71128263,1.248623704,426.6758039,98,309.4481179,253.0459796,173.6298243
